81,79,,Value,"",1,YToxNTp7czo4OiJtaW5DaGFycyI7czoxOiIwIjtzOjg6Im1heENoYXJzIjtzOjU6IjY1NTM1IjtzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjIwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjtzOjE2OiJ1c2V3eXNpd3lnZWRpdG9yIjtzOjE6IjAiO3M6MTc6ImRvZXNOb3RUYWtlTG9jYWxlIjtzOjE6IjAiO3M6MTU6ImNhbkJlVXNlZEluU29ydCI7czoxOiIxIjtzOjIxOiJzdWdnZXN0RXhpc3RpbmdWYWx1ZXMiO3M6MToiMCI7czoyNDoic3VnZ2VzdEV4aXN0aW5nVmFsdWVTb3J0IjtzOjU6InZhbHVlIjtzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMSI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjEiO3M6MTA6ImNhbk1ha2VQREYiO3M6MToiMCI7czoxODoiY2FuTWFrZVBERkZvclZhbHVlIjtzOjE6IjAiO3M6MTY6ImlzRGVwZW5kZW50VmFsdWUiO3M6MToiMCI7czoxMjoibXVzdEJlVW5pcXVlIjtzOjE6IjAiO30=,0,22678.38814752100000000000,23021.98415673300000000000,76
82,79,,TemporalScope,"",2,YToxMzp7czoxMDoiZmllbGRXaWR0aCI7czoyOiIxNSI7czoxNzoiZG9lc05vdFRha2VMb2NhbGUiO3M6MToiMSI7czoxNToiY2FuQmVVc2VkSW5Tb3J0IjtzOjE6IjEiO3M6MTM6InVzZURhdGVQaWNrZXIiO3M6MToiMCI7czoyMDoiZGF0ZVBpY2tlckRhdGVGb3JtYXQiO3M6ODoieXktbW0tZGQiO3M6MTQ6Im11c3ROb3RCZUJsYW5rIjtzOjE6IjAiO3M6MTA6ImlzTGlmZXNwYW4iO3M6MToiMCI7czoyMToic3VnZ2VzdEV4aXN0aW5nVmFsdWVzIjtzOjE6IjAiO3M6MjQ6InN1Z2dlc3RFeGlzdGluZ1ZhbHVlU29ydCI7czo1OiJ2YWx1ZSI7czoyMToiY2FuQmVVc2VkSW5TZWFyY2hGb3JtIjtzOjE6IjEiO3M6MTg6ImNhbkJlVXNlZEluRGlzcGxheSI7czoxOiIxIjtzOjEwOiJjYW5NYWtlUERGIjtzOjE6IjAiO3M6MTg6ImNhbk1ha2VQREZGb3JWYWx1ZSI7czoxOiIwIjt9,0,23296.86096410200000000000,23571.73777147200000000000,76
83,79,,vhh_GeographicScope,"",1,YToxNTp7czoxMDoiZmllbGRXaWR0aCI7czoyOiI0MCI7czoxMToiZmllbGRIZWlnaHQiO3M6MToiMSI7czoxNzoiZG9lc05vdFRha2VMb2NhbGUiO3M6MToiMSI7czoxNToiY2FuQmVVc2VkSW5Tb3J0IjtzOjE6IjAiO3M6MjE6ImNhbkJlVXNlZEluU2VhcmNoRm9ybSI7czoxOiIxIjtzOjE4OiJjYW5CZVVzZWRJbkRpc3BsYXkiO3M6MToiMSI7czoxMDoiY2FuTWFrZVBERiI7czoxOiIwIjtzOjE4OiJjYW5NYWtlUERGRm9yVmFsdWUiO3M6MToiMCI7czo4OiJtaW5DaGFycyI7czoxOiIwIjtzOjg6Im1heENoYXJzIjtzOjU6IjY1NTM1IjtzOjE2OiJ1c2V3eXNpd3lnZWRpdG9yIjtzOjE6IjAiO3M6MjE6InN1Z2dlc3RFeGlzdGluZ1ZhbHVlcyI7czoxOiIxIjtzOjI0OiJzdWdnZXN0RXhpc3RpbmdWYWx1ZVNvcnQiO3M6NToidmFsdWUiO3M6MTY6ImlzRGVwZW5kZW50VmFsdWUiO3M6MToiMCI7czoxMjoibXVzdEJlVW5pcXVlIjtzOjE6IjAiO30=,0,23791.63921736700000000000,24011.54066326300000000000,76
84,76,53,TitleRelationship,"",3,YToxNDp7czo5OiJsaXN0V2lkdGgiO3M6MjoiMzAiO3M6MTA6Imxpc3RIZWlnaHQiO3M6NToiMjAwcHgiO3M6MTc6ImRvZXNOb3RUYWtlTG9jYWxlIjtzOjE6IjEiO3M6MTI6InJlcXVpcmVWYWx1ZSI7czoxOiIwIjtzOjE0OiJudWxsT3B0aW9uVGV4dCI7czo3OiJOb3Qgc2V0IjtzOjE4OiJ1c2VEZWZhdWx0V2hlbk51bGwiO3M6MToiMCI7czoxNToiY2FuQmVVc2VkSW5Tb3J0IjtzOjE6IjEiO3M6NjoicmVuZGVyIjtzOjY6InNlbGVjdCI7czoxMToiYXV0b19zaHJpbmsiO3M6MToiMCI7czoxMDoibWF4Q29sdW1ucyI7czoxOiIzIjtzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMSI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjEiO3M6MTA6ImNhbk1ha2VQREYiO3M6MToiMCI7czoxODoiY2FuTWFrZVBERkZvclZhbHVlIjtzOjE6IjAiO30=,0,30065.69375567500000000000,34360.63528092300000000000,76
85,,,vhh_Note,"",0,YToxOntzOjMwOiJsaW5lQnJlYWtBZnRlck51bWJlck9mRWxlbWVudHMiO3M6MToiMSI7fQ==,0,1.00000000000000000000,4294967296.00000000000000000000,85
86,85,,NoteText,"",1,YToxNTp7czo4OiJtaW5DaGFycyI7czoxOiIwIjtzOjg6Im1heENoYXJzIjtzOjU6IjY1NTM1IjtzOjEwOiJmaWVsZFdpZHRoIjtzOjM6IjExMCI7czoxMToiZmllbGRIZWlnaHQiO3M6MToiMyI7czoxNjoidXNld3lzaXd5Z2VkaXRvciI7czoxOiIwIjtzOjE3OiJkb2VzTm90VGFrZUxvY2FsZSI7czoxOiIwIjtzOjE1OiJjYW5CZVVzZWRJblNvcnQiO3M6MToiMCI7czoyMToic3VnZ2VzdEV4aXN0aW5nVmFsdWVzIjtzOjE6IjAiO3M6MjQ6InN1Z2dlc3RFeGlzdGluZ1ZhbHVlU29ydCI7czo1OiJ2YWx1ZSI7czoyMToiY2FuQmVVc2VkSW5TZWFyY2hGb3JtIjtzOjE6IjEiO3M6MTg6ImNhbkJlVXNlZEluRGlzcGxheSI7czoxOiIxIjtzOjEwOiJjYW5NYWtlUERGIjtzOjE6IjAiO3M6MTg6ImNhbk1ha2VQREZGb3JWYWx1ZSI7czoxOiIwIjtzOjE2OiJpc0RlcGVuZGVudFZhbHVlIjtzOjE6IjAiO3M6MTI6Im11c3RCZVVuaXF1ZSI7czoxOiIwIjt9,0,4295.96729500000000000000,8590.93459000000000000000,85
87,85,,NoteSource,"",1,YToxNTp7czo4OiJtaW5DaGFycyI7czoxOiIwIjtzOjg6Im1heENoYXJzIjtzOjU6IjY1NTM1IjtzOjEwOiJmaWVsZFdpZHRoIjtzOjM6IjExMCI7czoxMToiZmllbGRIZWlnaHQiO3M6MToiMSI7czoxNjoidXNld3lzaXd5Z2VkaXRvciI7czoxOiIwIjtzOjE3OiJkb2VzTm90VGFrZUxvY2FsZSI7czoxOiIwIjtzOjE1OiJjYW5CZVVzZWRJblNvcnQiO3M6MToiMSI7czoyMToic3VnZ2VzdEV4aXN0aW5nVmFsdWVzIjtzOjE6IjAiO3M6MjQ6InN1Z2dlc3RFeGlzdGluZ1ZhbHVlU29ydCI7czo1OiJ2YWx1ZSI7czoyMToiY2FuQmVVc2VkSW5TZWFyY2hGb3JtIjtzOjE6IjEiO3M6MTg6ImNhbkJlVXNlZEluRGlzcGxheSI7czoxOiIxIjtzOjEwOiJjYW5NYWtlUERGIjtzOjE6IjAiO3M6MTg6ImNhbk1ha2VQREZGb3JWYWx1ZSI7czoxOiIwIjtzOjE2OiJpc0RlcGVuZGVudFZhbHVlIjtzOjE6IjAiO3M6MTI6Im11c3RCZVVuaXF1ZSI7czoxOiIwIjt9,0,12885.89329506500000000000,17180.85200013100000000000,85
88,,,vhh_IdentifyingTitle,"",0,YToyOntzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMCI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjAiO30=,0,1.00000000000000000000,4294967296.00000000000000000000,88
89,88,,Origin,"",1,YToxNTp7czo4OiJtaW5DaGFycyI7czoxOiIwIjtzOjg6Im1heENoYXJzIjtzOjU6IjY1NTM1IjtzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjIwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjtzOjE2OiJ1c2V3eXNpd3lnZWRpdG9yIjtzOjE6IjAiO3M6MTc6ImRvZXNOb3RUYWtlTG9jYWxlIjtzOjE6IjAiO3M6MTU6ImNhbkJlVXNlZEluU29ydCI7czoxOiIxIjtzOjIxOiJzdWdnZXN0RXhpc3RpbmdWYWx1ZXMiO3M6MToiMSI7czoyNDoic3VnZ2VzdEV4aXN0aW5nVmFsdWVTb3J0IjtzOjU6InZhbHVlIjtzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMSI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjEiO3M6MTA6ImNhbk1ha2VQREYiO3M6MToiMCI7czoxODoiY2FuTWFrZVBERkZvclZhbHVlIjtzOjE6IjAiO3M6MTY6ImlzRGVwZW5kZW50VmFsdWUiO3M6MToiMCI7czoxMjoibXVzdEJlVW5pcXVlIjtzOjE6IjAiO30=,0,4295.96729500000000000000,8590.93459000000000000000,88
90,88,,TitleText2,"",1,YToxNTp7czo4OiJtaW5DaGFycyI7czoyOiIxMCI7czo4OiJtYXhDaGFycyI7czo1OiI2NTUzNSI7czoxMDoiZmllbGRXaWR0aCI7czoyOiI2MCI7czoxMToiZmllbGRIZWlnaHQiO3M6MToiMSI7czoxNjoidXNld3lzaXd5Z2VkaXRvciI7czoxOiIwIjtzOjE3OiJkb2VzTm90VGFrZUxvY2FsZSI7czoxOiIwIjtzOjE1OiJjYW5CZVVzZWRJblNvcnQiO3M6MToiMSI7czoyMToic3VnZ2VzdEV4aXN0aW5nVmFsdWVzIjtzOjE6IjAiO3M6MjQ6InN1Z2dlc3RFeGlzdGluZ1ZhbHVlU29ydCI7czo1OiJ2YWx1ZSI7czoyMToiY2FuQmVVc2VkSW5TZWFyY2hGb3JtIjtzOjE6IjEiO3M6MTg6ImNhbkJlVXNlZEluRGlzcGxheSI7czoxOiIxIjtzOjEwOiJjYW5NYWtlUERGIjtzOjE6IjAiO3M6MTg6ImNhbk1ha2VQREZGb3JWYWx1ZSI7czoxOiIwIjtzOjE2OiJpc0RlcGVuZGVudFZhbHVlIjtzOjE6IjAiO3M6MTI6Im11c3RCZVVuaXF1ZSI7czoxOiIwIjt9,0,12885.89329506500000000000,17180.85200013100000000000,88
91,,,vhh_CountryOfReference,"",0,YToyOntzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMCI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjAiO30=,0,1.00000000000000000000,4294967296.00000000000000000000,91
92,91,55,Country,"",3,YToxNDp7czoxNzoiZG9lc05vdFRha2VMb2NhbGUiO3M6MToiMSI7czoxNToiY2FuQmVVc2VkSW5Tb3J0IjtzOjE6IjAiO3M6MjE6ImNhbkJlVXNlZEluU2VhcmNoRm9ybSI7czoxOiIxIjtzOjE4OiJjYW5CZVVzZWRJbkRpc3BsYXkiO3M6MToiMSI7czoxMDoiY2FuTWFrZVBERiI7czoxOiIwIjtzOjE4OiJjYW5NYWtlUERGRm9yVmFsdWUiO3M6MToiMCI7czo5OiJsaXN0V2lkdGgiO3M6MjoiNDAiO3M6MTA6Imxpc3RIZWlnaHQiO3M6NToiMjAwcHgiO3M6MTI6InJlcXVpcmVWYWx1ZSI7czoxOiIwIjtzOjE0OiJudWxsT3B0aW9uVGV4dCI7czo3OiJOb3Qgc2V0IjtzOjE4OiJ1c2VEZWZhdWx0V2hlbk51bGwiO3M6MToiMCI7czo2OiJyZW5kZXIiO3M6Njoic2VsZWN0IjtzOjExOiJhdXRvX3NocmluayI7czoxOiIwIjtzOjEwOiJtYXhDb2x1bW5zIjtzOjE6IjMiO30=,0,4295.96729500000000000000,8590.93459000000000000000,91
93,91,,Reference,"",1,YToxNjp7czo4OiJtaW5DaGFycyI7czoxOiIwIjtzOjg6Im1heENoYXJzIjtzOjU6IjY1NTM1IjtzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjI0IjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjtzOjE2OiJ1c2V3eXNpd3lnZWRpdG9yIjtzOjE6IjAiO3M6MTc6ImRvZXNOb3RUYWtlTG9jYWxlIjtzOjE6IjAiO3M6MTU6ImNhbkJlVXNlZEluU29ydCI7czoxOiIxIjtzOjIxOiJzdWdnZXN0RXhpc3RpbmdWYWx1ZXMiO3M6MToiMSI7czoyNDoic3VnZ2VzdEV4aXN0aW5nVmFsdWVTb3J0IjtzOjU6InZhbHVlIjtzOjEyOiJkZWZhdWx0X3RleHQiO3M6MTA6InByb2R1Y3Rpb24iO3M6MjE6ImNhbkJlVXNlZEluU2VhcmNoRm9ybSI7czoxOiIxIjtzOjE4OiJjYW5CZVVzZWRJbkRpc3BsYXkiO3M6MToiMSI7czoxMDoiY2FuTWFrZVBERiI7czoxOiIwIjtzOjE4OiJjYW5NYWtlUERGRm9yVmFsdWUiO3M6MToiMCI7czoxNjoiaXNEZXBlbmRlbnRWYWx1ZSI7czoxOiIwIjtzOjEyOiJtdXN0QmVVbmlxdWUiO3M6MToiMCI7fQ==,0,12885.89329506500000000000,17180.85200013100000000000,91
94,91,,RegionName,"",1,YToxNTp7czo4OiJtaW5DaGFycyI7czoxOiIwIjtzOjg6Im1heENoYXJzIjtzOjU6IjY1NTM1IjtzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjIwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjtzOjE2OiJ1c2V3eXNpd3lnZWRpdG9yIjtzOjE6IjAiO3M6MTc6ImRvZXNOb3RUYWtlTG9jYWxlIjtzOjE6IjAiO3M6MTU6ImNhbkJlVXNlZEluU29ydCI7czoxOiIxIjtzOjIxOiJzdWdnZXN0RXhpc3RpbmdWYWx1ZXMiO3M6MToiMCI7czoyNDoic3VnZ2VzdEV4aXN0aW5nVmFsdWVTb3J0IjtzOjU6InZhbHVlIjtzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMSI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjEiO3M6MTA6ImNhbk1ha2VQREYiO3M6MToiMCI7czoxODoiY2FuTWFrZVBERkZvclZhbHVlIjtzOjE6IjAiO3M6MTY6ImlzRGVwZW5kZW50VmFsdWUiO3M6MToiMCI7czoxMjoibXVzdEJlVW5pcXVlIjtzOjE6IjAiO30=,0,21475.80211527900000000000,25770.75223042700000000000,91
95,,,vhh_YearOfReference,"",0,YToyOntzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMCI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjAiO30=,0,1.00000000000000000000,4294967296.00000000000000000000,95
96,95,,Date,"",2,YToxMjp7czoxNzoiZG9lc05vdFRha2VMb2NhbGUiO3M6MToiMSI7czoxNToiY2FuQmVVc2VkSW5Tb3J0IjtzOjE6IjEiO3M6MTM6InVzZURhdGVQaWNrZXIiO3M6MToiMCI7czoyMDoiZGF0ZVBpY2tlckRhdGVGb3JtYXQiO3M6ODoieXktbW0tZGQiO3M6MTQ6Im11c3ROb3RCZUJsYW5rIjtzOjE6IjAiO3M6MTA6ImlzTGlmZXNwYW4iO3M6MToiMCI7czoyMToic3VnZ2VzdEV4aXN0aW5nVmFsdWVzIjtzOjE6IjAiO3M6MjQ6InN1Z2dlc3RFeGlzdGluZ1ZhbHVlU29ydCI7czo1OiJ2YWx1ZSI7czoyMToiY2FuQmVVc2VkSW5TZWFyY2hGb3JtIjtzOjE6IjEiO3M6MTg6ImNhbkJlVXNlZEluRGlzcGxheSI7czoxOiIxIjtzOjEwOiJjYW5NYWtlUERGIjtzOjE6IjAiO3M6MTg6ImNhbk1ha2VQREZGb3JWYWx1ZSI7czoxOiIwIjt9,0,4295.96729500000000000000,8590.93459000000000000000,95
97,95,,Reference2,"",1,YToxNjp7czoxMDoiZmllbGRXaWR0aCI7czoyOiIyNCI7czoxNzoiZG9lc05vdFRha2VMb2NhbGUiO3M6MToiMSI7czoxNToiY2FuQmVVc2VkSW5Tb3J0IjtzOjE6IjEiO3M6MTI6ImRlZmF1bHRfdGV4dCI7czoxMDoicHJvZHVjdGlvbiI7czoyMToic3VnZ2VzdEV4aXN0aW5nVmFsdWVzIjtzOjE6IjEiO3M6MjQ6InN1Z2dlc3RFeGlzdGluZ1ZhbHVlU29ydCI7czo1OiJ2YWx1ZSI7czoyMToiY2FuQmVVc2VkSW5TZWFyY2hGb3JtIjtzOjE6IjEiO3M6MTg6ImNhbkJlVXNlZEluRGlzcGxheSI7czoxOiIxIjtzOjEwOiJjYW5NYWtlUERGIjtzOjE6IjAiO3M6MTg6ImNhbk1ha2VQREZGb3JWYWx1ZSI7czoxOiIwIjtzOjg6Im1pbkNoYXJzIjtzOjE6IjAiO3M6ODoibWF4Q2hhcnMiO3M6NToiNjU1MzUiO3M6MTE6ImZpZWxkSGVpZ2h0IjtzOjE6IjEiO3M6MTY6InVzZXd5c2l3eWdlZGl0b3IiO3M6MToiMCI7czoxNjoiaXNEZXBlbmRlbnRWYWx1ZSI7czoxOiIwIjtzOjEyOiJtdXN0QmVVbmlxdWUiO3M6MToiMCI7fQ==,0,12885.89329506500000000000,17180.85200013100000000000,95
98,95,,DerivedFrom,"",1,YToxNTp7czoxMDoiZmllbGRXaWR0aCI7czoyOiIyNCI7czoxNzoiZG9lc05vdFRha2VMb2NhbGUiO3M6MToiMSI7czoxNToiY2FuQmVVc2VkSW5Tb3J0IjtzOjE6IjEiO3M6MjE6InN1Z2dlc3RFeGlzdGluZ1ZhbHVlcyI7czoxOiIxIjtzOjI0OiJzdWdnZXN0RXhpc3RpbmdWYWx1ZVNvcnQiO3M6NToidmFsdWUiO3M6MjE6ImNhbkJlVXNlZEluU2VhcmNoRm9ybSI7czoxOiIxIjtzOjE4OiJjYW5CZVVzZWRJbkRpc3BsYXkiO3M6MToiMSI7czoxMDoiY2FuTWFrZVBERiI7czoxOiIwIjtzOjE4OiJjYW5NYWtlUERGRm9yVmFsdWUiO3M6MToiMCI7czo4OiJtaW5DaGFycyI7czoxOiIwIjtzOjg6Im1heENoYXJzIjtzOjU6IjY1NTM1IjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjtzOjE2OiJ1c2V3eXNpd3lnZWRpdG9yIjtzOjE6IjAiO3M6MTY6ImlzRGVwZW5kZW50VmFsdWUiO3M6MToiMCI7czoxMjoibXVzdEJlVW5pcXVlIjtzOjE6IjAiO30=,0,21475.80211527900000000000,25770.75223042700000000000,95
99,,,vhh_mmsi_processed,"",11,YToyNDp7czo4OiJtaW5DaGFycyI7czoxOiIwIjtzOjg6Im1heENoYXJzIjtzOjE6IjEiO3M6NToicmVnZXgiO3M6MDoiIjtzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjQwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjtzOjE2OiJ1c2V3eXNpd3lnZWRpdG9yIjtzOjE6IjAiO3M6MTc6ImRvZXNOb3RUYWtlTG9jYWxlIjtzOjE6IjEiO3M6MTU6ImNhbkJlVXNlZEluU29ydCI7czoxOiIxIjtzOjIxOiJzdWdnZXN0RXhpc3RpbmdWYWx1ZXMiO3M6MToiMCI7czoyNDoic3VnZ2VzdEV4aXN0aW5nVmFsdWVTb3J0IjtzOjU6InZhbHVlIjtzOjEyOiJkZWZhdWx0X3RleHQiO3M6MDoiIjtzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMSI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjEiO3M6MTA6ImNhbk1ha2VQREYiO3M6MToiMCI7czoxODoiY2FuTWFrZVBERkZvclZhbHVlIjtzOjE6IjAiO3M6MTU6ImRpc3BsYXlUZW1wbGF0ZSI7czowOiIiO3M6MTY6ImRpc3BsYXlEZWxpbWl0ZXIiO3M6MjoiOyAiO3M6MTY6ImlzRGVwZW5kZW50VmFsdWUiO3M6MToiMCI7czoyMjoiZGVwZW5kZW50VmFsdWVUZW1wbGF0ZSI7TjtzOjEyOiJtdXN0QmVVbmlxdWUiO3M6MToiMCI7czoxNjoicmVmZXJlbmNlTWVkaWFJbiI7TjtzOjg6Im1pblZhbHVlIjtzOjE6IjAiO3M6ODoibWF4VmFsdWUiO3M6MToiMSI7czoxNDoibXVzdE5vdEJlQmxhbmsiO3M6MToiMCI7fQ==,0,1.00000000000000000000,4294967296.00000000000000000000,99
